Model,Head,Label,Var,Disease,AUC
CheXFound,s2,NegBio,raw,Lung_Opacity,0.7202012308293446
CheXFound,s2,NegBio,raw,Pleural_Effusion,0.9156147122261324
CheXFound,s2,NegBio,raw,Pneumonia,0.6717703788748565
CheXFound,s2,NegBio,raw,Pneumothorax,0.8920149507305472
CheXFound,s2,NegBio,raw,Pleural_Other,0.7771484313540389
CheXFound,s2,NegBio,raw,Support_Devices,0.8075315729047072
CheXFound,s2,NegBio,raw,No_Finding,0.7978770296867311
Early_Fusion,LR,NegBio,raw,Atelectasis,0.799493693373601
Early_Fusion,LR,NegBio,raw,Cardiomegaly,0.8327043420430599
Early_Fusion,LR,NegBio,raw,Consolidation,0.8230518203978926
Early_Fusion,LR,NegBio,raw,Edema,0.8762014417300762
Early_Fusion,LR,NegBio,raw,Enlarged_Cardiomediastinum,0.6983150183150183
Early_Fusion,LR,NegBio,raw,Fracture,0.8440900469202357
Early_Fusion,LR,NegBio,raw,Lung_Lesion,0.796964329753604
Early_Fusion,LR,NegBio,raw,Lung_Opacity,0.7575559245872813
Early_Fusion,LR,NegBio,raw,Pleural_Effusion,0.9233113860824157
Early_Fusion,LR,NegBio,raw,Pneumonia,0.7622778415614236
Early_Fusion,LR,NegBio,raw,Pneumothorax,0.888413183826028
Early_Fusion,LR,NegBio,raw,Pleural_Other,0.8224928411844299
Early_Fusion,LR,NegBio,raw,Support_Devices,0.9072514351320322
Early_Fusion,LR,NegBio,raw,No_Finding,0.821515704444809
CheXFound,s4,1pct,raw,Atelectasis,0.586675477500052
CheXFound,s4,1pct,raw,Cardiomegaly,0.6909604202440163
CheXFound,s4,1pct,raw,Consolidation,0.5436600471818775
CheXFound,s4,1pct,raw,Edema,0.7112994333029976
CheXFound,s4,1pct,raw,Enlarged_Cardiomediastinum,0.6168754155299554
CheXFound,s4,1pct,raw,Fracture,0.34461009846413837
CheXFound,s4,1pct,raw,Lung_Lesion,0.5774214609808601
CheXFound,s4,1pct,raw,Lung_Opacity,0.5763300821153859
CheXFound,s4,1pct,raw,Pleural_Effusion,0.6886777420394837
CheXFound,s4,1pct,raw,Pneumonia,0.6173869884012598
CheXFound,s4,1pct,raw,Pneumothorax,0.6887218657449545
CheXFound,s4,1pct,raw,Pleural_Other,0.5310591797260357
CheXFound,s4,1pct,raw,Support_Devices,0.7386420452693511
CheXFound,s4,1pct,raw,No_Finding,0.7502276422764228
Early_Fusion,i2,CheXpert,raw,Atelectasis,0.7845982142857143
Early_Fusion,i2,CheXpert,raw,Cardiomegaly,0.8441804018965907
Early_Fusion,i2,CheXpert,raw,Consolidation,0.8089197462934432
Early_Fusion,i2,CheXpert,raw,Edema,0.877048672621186
Early_Fusion,i2,CheXpert,raw,Enlarged_Cardiomediastinum,0.6698412698412698
Early_Fusion,i2,CheXpert,raw,Fracture,0.8029676364061222
Early_Fusion,i2,CheXpert,raw,Lung_Lesion,0.8047863924050633
Early_Fusion,i2,CheXpert,raw,Lung_Opacity,0.758660524968926
Early_Fusion,i2,CheXpert,raw,Pleural_Effusion,0.9291562913610157
Early_Fusion,i2,CheXpert,raw,Pneumonia,0.7675670359343008
Early_Fusion,i2,CheXpert,raw,Pneumothorax,0.891471287801563
Early_Fusion,i2,CheXpert,raw,Pleural_Other,0.8443010892116183
Early_Fusion,i2,CheXpert,raw,Support_Devices,0.9110571477759758
Early_Fusion,i2,CheXpert,raw,No_Finding,0.8249322493224933
CXR_Foundation,LR,10pct,pca95,Atelectasis,0.7846522177419355
CXR_Foundation,LR,10pct,pca95,Cardiomegaly,0.7636176337773765
CXR_Foundation,LR,10pct,pca95,Consolidation,0.7863302587086577
CXR_Foundation,LR,10pct,pca95,Edema,0.8469209518972287
CXR_Foundation,LR,10pct,pca95,Enlarged_Cardiomediastinum,0.6915262515262515
CXR_Foundation,LR,10pct,pca95,Fracture,0.6504030844724851
CXR_Foundation,LR,10pct,pca95,Lung_Lesion,0.7018284106891701
CXR_Foundation,LR,10pct,pca95,Lung_Opacity,0.7198410957568666
CXR_Foundation,LR,10pct,pca95,Pleural_Effusion,0.8545606478677344
CXR_Foundation,LR,10pct,pca95,Pneumonia,0.6849691084824263
CXR_Foundation,LR,10pct,pca95,Pneumothorax,0.8478423377505946
CXR_Foundation,LR,10pct,pca95,Pleural_Other,0.7943464730290456
CXR_Foundation,LR,10pct,pca95,Support_Devices,0.8253218923008617
CXR_Foundation,LR,10pct,pca95,No_Finding,0.7327154471544716
CheXFound,XGB,1pct,l2,Atelectasis,0.6944754464285713
CheXFound,XGB,1pct,l2,Cardiomegaly,0.7536689997742154
CheXFound,XGB,1pct,l2,Consolidation,0.6316953120310531
CheXFound,XGB,1pct,l2,Edema,0.7690497132168033
CheXFound,XGB,1pct,l2,Enlarged_Cardiomediastinum,0.5976312576312576
CheXFound,XGB,1pct,l2,Fracture,0.5676597733380068
CheXFound,XGB,1pct,l2,Lung_Lesion,0.5596101441631505
CheXFound,XGB,1pct,l2,Lung_Opacity,0.5795374229241305
CheXFound,XGB,1pct,l2,Pleural_Effusion,0.7907160643381115
CheXFound,XGB,1pct,l2,Pneumonia,0.576316801230296
CheXFound,XGB,1pct,l2,Pneumothorax,0.7372748895684675
CheXFound,XGB,1pct,l2,Pleural_Other,0.5729706950207469
CheXFound,XGB,1pct,l2,Support_Devices,0.7249531092848147
CheXFound,XGB,1pct,l2,No_Finding,0.7203739837398374
CheXagent,LR,NegBio,raw,Atelectasis,0.7977082963226151
CheXagent,LR,NegBio,raw,Cardiomegaly,0.8408131214794515
CheXagent,LR,NegBio,raw,Consolidation,0.8108830699064244
CheXagent,LR,NegBio,raw,Edema,0.8711829195034042
CheXagent,LR,NegBio,raw,Enlarged_Cardiomediastinum,0.7385103785103785
CheXagent,LR,NegBio,raw,Fracture,0.8420435260057901
CheXagent,LR,NegBio,raw,Lung_Lesion,0.8192274062282806
CheXagent,LR,NegBio,raw,Lung_Opacity,0.7616733417993553
CheXagent,LR,NegBio,raw,Pleural_Effusion,0.9176013168350551
CheXagent,LR,NegBio,raw,Pneumonia,0.8046567164179106
CheXagent,LR,NegBio,raw,Pneumothorax,0.8996941896024464
CheXagent,LR,NegBio,raw,Pleural_Other,0.8534566852323862
CheXagent,LR,NegBio,raw,Support_Devices,0.9062411021814007
CheXagent,LR,NegBio,raw,No_Finding,0.8199729375102509
Early_Fusion,s4,CheXpert,raw,Atelectasis,0.7042873737941774
Early_Fusion,s4,CheXpert,raw,Cardiomegaly,0.7793321258667738
Early_Fusion,s4,CheXpert,raw,Consolidation,0.6902129362407307
Early_Fusion,s4,CheXpert,raw,Edema,0.8036959532000836
Early_Fusion,s4,CheXpert,raw,Enlarged_Cardiomediastinum,0.742733103820695
Early_Fusion,s4,CheXpert,raw,Fracture,0.6702716644346568
Early_Fusion,s4,CheXpert,raw,Lung_Lesion,0.7138472116189547
Early_Fusion,s4,CheXpert,raw,Lung_Opacity,0.731712960005622
Early_Fusion,s4,CheXpert,raw,Pleural_Effusion,0.7982284108538118
Early_Fusion,s4,CheXpert,raw,Pneumonia,0.7591903747358524
Early_Fusion,s4,CheXpert,raw,Pneumothorax,0.7972952540087813
Early_Fusion,s4,CheXpert,raw,Pleural_Other,0.822418738235602
Early_Fusion,s4,CheXpert,raw,Support_Devices,0.8459625652089734
Early_Fusion,s4,CheXpert,raw,No_Finding,0.8361571815718158
MedSigLIP,i2,5pct,raw,Atelectasis,0.7884324596774194
MedSigLIP,i2,5pct,raw,Cardiomegaly,0.8281285278843982
MedSigLIP,i2,5pct,raw,Consolidation,0.7881910402368995
MedSigLIP,i2,5pct,raw,Edema,0.8491755757343011
MedSigLIP,i2,5pct,raw,Enlarged_Cardiomediastinum,0.6337973137973137
MedSigLIP,i2,5pct,raw,Fracture,0.6839817735716789
MedSigLIP,i2,5pct,raw,Lung_Lesion,0.6896097046413502
MedSigLIP,i2,5pct,raw,Lung_Opacity,0.7248616899417515
MedSigLIP,i2,5pct,raw,Pleural_Effusion,0.9066615070552078
MedSigLIP,i2,5pct,raw,Pneumonia,0.7046931859839238
MedSigLIP,i2,5pct,raw,Pneumothorax,0.8414542983350323
MedSigLIP,i2,5pct,raw,Pleural_Other,0.8067297717842323
MedSigLIP,i2,5pct,raw,Support_Devices,0.8565914300988555
MedSigLIP,i2,5pct,raw,No_Finding,0.786520325203252
Early_Fusion,i4,10pct,raw,Atelectasis,0.6442342240282494
Early_Fusion,i4,10pct,raw,Cardiomegaly,0.7196015710721364
Early_Fusion,i4,10pct,raw,Consolidation,0.6323997053530341
Early_Fusion,i4,10pct,raw,Edema,0.778906349690579
Early_Fusion,i4,10pct,raw,Enlarged_Cardiomediastinum,0.6647640341487975
Early_Fusion,i4,10pct,raw,Fracture,0.6435557767125677
Early_Fusion,i4,10pct,raw,Lung_Lesion,0.6022985224340653
Early_Fusion,i4,10pct,raw,Lung_Opacity,0.6839591175080799
Early_Fusion,i4,10pct,raw,Pleural_Effusion,0.7816110634338698
Early_Fusion,i4,10pct,raw,Pneumonia,0.7135405867715343
Early_Fusion,i4,10pct,raw,Pneumothorax,0.7286830355086265
Early_Fusion,i4,10pct,raw,Pleural_Other,0.7212015112468285
Early_Fusion,i4,10pct,raw,Support_Devices,0.7819123800036458
Early_Fusion,i4,10pct,raw,No_Finding,0.8014037940379404
CXR_Foundation,s2,5pct,raw,Atelectasis,0.7814750144009217
CXR_Foundation,s2,5pct,raw,Cardiomegaly,0.7885315533980582
CXR_Foundation,s2,5pct,raw,Consolidation,0.7527161407791272
CXR_Foundation,s2,5pct,raw,Edema,0.8572525798099674
CXR_Foundation,s2,5pct,raw,Enlarged_Cardiomediastinum,0.6801953601953602
CXR_Foundation,s2,5pct,raw,Fracture,0.6957588503329828
CXR_Foundation,s2,5pct,raw,Lung_Lesion,0.7093662095639944
CXR_Foundation,s2,5pct,raw,Lung_Opacity,0.7242231483512465
CXR_Foundation,s2,5pct,raw,Pleural_Effusion,0.8981425398748233
CXR_Foundation,s2,5pct,raw,Pneumonia,0.6931323372942428
CXR_Foundation,s2,5pct,raw,Pneumothorax,0.8664627930682975
CXR_Foundation,s2,5pct,raw,Pleural_Other,0.7828708506224067
CXR_Foundation,s2,5pct,raw,Support_Devices,0.834654730299104
CXR_Foundation,s2,5pct,raw,No_Finding,0.7858319783197832
CheXagent,i4,5pct,raw,Atelectasis,0.7292763138546878
CheXagent,i4,5pct,raw,Cardiomegaly,0.7436341039966687
CheXagent,i4,5pct,raw,Consolidation,0.6376508161233894
CheXagent,i4,5pct,raw,Edema,0.7677921187793084
CheXagent,i4,5pct,raw,Enlarged_Cardiomediastinum,0.6713008332957636
CheXagent,i4,5pct,raw,Fracture,0.7738683758183668
CheXagent,i4,5pct,raw,Lung_Lesion,0.5981967362813937
CheXagent,i4,5pct,raw,Lung_Opacity,0.6744385455388902
CheXagent,i4,5pct,raw,Pleural_Effusion,0.7821100423984606
CheXagent,i4,5pct,raw,Pneumonia,0.70407719861534
CheXagent,i4,5pct,raw,Pneumothorax,0.7160582233171228
CheXagent,i4,5pct,raw,Pleural_Other,0.7275831119504552
CheXagent,i4,5pct,raw,Support_Devices,0.8308566163082317
CheXagent,i4,5pct,raw,No_Finding,0.8188319783197832
CXR_Foundation,s2,NegBio,raw,Atelectasis,0.7961538461538462
CXR_Foundation,s2,NegBio,raw,Cardiomegaly,0.8180091824715752
CXR_Foundation,s2,NegBio,raw,Consolidation,0.8092120783203586
CXR_Foundation,s2,NegBio,raw,Edema,0.862522527032439
CXR_Foundation,s2,NegBio,raw,Enlarged_Cardiomediastinum,0.7138949938949939
CXR_Foundation,s2,NegBio,raw,Fracture,0.7193521014275731
CXR_Foundation,s2,NegBio,raw,Lung_Lesion,0.7238974956841467
CXR_Foundation,s2,NegBio,raw,Lung_Opacity,0.7407736641594217
CXR_Foundation,s2,NegBio,raw,Pleural_Effusion,0.9144170734476105
CXR_Foundation,s2,NegBio,raw,Pneumonia,0.7423834672789896
CXR_Foundation,s2,NegBio,raw,Pneumothorax,0.8693170234454638
CXR_Foundation,s2,NegBio,raw,Pleural_Other,0.8369363416092388
CXR_Foundation,s2,NegBio,raw,Support_Devices,0.8719265212399541
CXR_Foundation,s2,NegBio,raw,No_Finding,0.807133631294079
BioViL-T,LR,NegBio,l2,Atelectasis,0.6591668147095398
BioViL-T,LR,NegBio,l2,Cardiomegaly,0.7313606243439661
BioViL-T,LR,NegBio,l2,Consolidation,0.5514468821262877
BioViL-T,LR,NegBio,l2,Edema,0.7770449539447337
BioViL-T,LR,NegBio,l2,Enlarged_Cardiomediastinum,0.6306227106227107
BioViL-T,LR,NegBio,l2,Fracture,0.5314964560247579
BioViL-T,LR,NegBio,l2,Lung_Lesion,0.559895074322355
BioViL-T,LR,NegBio,l2,Lung_Opacity,0.5617710266679691
BioViL-T,LR,NegBio,l2,Pleural_Effusion,0.76923600862754
BioViL-T,LR,NegBio,l2,Pneumonia,0.542158438576349
BioViL-T,LR,NegBio,l2,Pneumothorax,0.6563370710159702
BioViL-T,LR,NegBio,l2,Pleural_Other,0.5722017684634507
BioViL-T,LR,NegBio,l2,Support_Devices,0.6787416762342136
BioViL-T,LR,NegBio,l2,No_Finding,0.6854549368541906
MedSigLIP,s2,CheXpert,raw,Atelectasis,0.8017983150921658
MedSigLIP,s2,CheXpert,raw,Cardiomegaly,0.8324678256942877
MedSigLIP,s2,CheXpert,raw,Consolidation,0.7972748554392846
MedSigLIP,s2,CheXpert,raw,Edema,0.8603867547043593
MedSigLIP,s2,CheXpert,raw,Enlarged_Cardiomediastinum,0.7235164835164836
MedSigLIP,s2,CheXpert,raw,Fracture,0.7097090781633367
MedSigLIP,s2,CheXpert,raw,Lung_Lesion,0.7137174753867791
MedSigLIP,s2,CheXpert,raw,Lung_Opacity,0.750963905339865
MedSigLIP,s2,CheXpert,raw,Pleural_Effusion,0.9173845256522422
MedSigLIP,s2,CheXpert,raw,Pneumonia,0.7500871757731821
MedSigLIP,s2,CheXpert,raw,Pneumothorax,0.9121984369690792
MedSigLIP,s2,CheXpert,raw,Pleural_Other,0.8236838692946058
MedSigLIP,s2,CheXpert,raw,Support_Devices,0.8943758324800886
MedSigLIP,s2,CheXpert,raw,No_Finding,0.8117344173441735
EVA-X,i2,1pct,raw,Atelectasis,0.6809745823732719
EVA-X,i2,1pct,raw,Cardiomegaly,0.8104538270489953
EVA-X,i2,1pct,raw,Consolidation,0.637687828888133
EVA-X,i2,1pct,raw,Edema,0.7701770251353395
EVA-X,i2,1pct,raw,Enlarged_Cardiomediastinum,0.6145054945054944
EVA-X,i2,1pct,raw,Fracture,0.49085173501577284
EVA-X,i2,1pct,raw,Lung_Lesion,0.6312851617440225
EVA-X,i2,1pct,raw,Lung_Opacity,0.6615632083059151
EVA-X,i2,1pct,raw,Pleural_Effusion,0.854723287794154
EVA-X,i2,1pct,raw,Pneumonia,0.5814221721520345
EVA-X,i2,1pct,raw,Pneumothorax,0.7471967380224261
EVA-X,i2,1pct,raw,Pleural_Other,0.4817492219917012
EVA-X,i2,1pct,raw,Support_Devices,0.7261582233175974
EVA-X,i2,1pct,raw,No_Finding,0.7314254742547426
CheXFound,i2,5pct,raw,Atelectasis,0.7606386808755761
CheXFound,i2,5pct,raw,Cardiomegaly,0.8285659855497854
CheXFound,i2,5pct,raw,Consolidation,0.6899497789071409
CheXFound,i2,5pct,raw,Edema,0.8563358646234654
CheXFound,i2,5pct,raw,Enlarged_Cardiomediastinum,0.6179242979242979
CheXFound,i2,5pct,raw,Fracture,0.6276901507185418
CheXFound,i2,5pct,raw,Lung_Lesion,0.7450993319268636
CheXFound,i2,5pct,raw,Lung_Opacity,0.68593989910068
CheXFound,i2,5pct,raw,Pleural_Effusion,0.8739372322049487
CheXFound,i2,5pct,raw,Pneumonia,0.6327172912028469
CheXFound,i2,5pct,raw,Pneumothorax,0.7808358817533129
CheXFound,i2,5pct,raw,Pleural_Other,0.6816001037344398
CheXFound,i2,5pct,raw,Support_Devices,0.7697869757074381
CheXFound,i2,5pct,raw,No_Finding,0.7667154471544715
CheXagent,s4,CheXpert,raw,Atelectasis,0.7481129717564744
CheXagent,s4,CheXpert,raw,Cardiomegaly,0.7719928044254818
CheXagent,s4,CheXpert,raw,Consolidation,0.7104576125169808
CheXagent,s4,CheXpert,raw,Edema,0.8015275220920683
CheXagent,s4,CheXpert,raw,Enlarged_Cardiomediastinum,0.7381743313449617
CheXagent,s4,CheXpert,raw,Fracture,0.7523316996211107
CheXagent,s4,CheXpert,raw,Lung_Lesion,0.7334903041693208
CheXagent,s4,CheXpert,raw,Lung_Opacity,0.7176258575401654
CheXagent,s4,CheXpert,raw,Pleural_Effusion,0.8141036518171663
CheXagent,s4,CheXpert,raw,Pneumonia,0.7573660062638639
CheXagent,s4,CheXpert,raw,Pneumothorax,0.8014422987956101
CheXagent,s4,CheXpert,raw,Pleural_Other,0.8230275419638192
CheXagent,s4,CheXpert,raw,Support_Devices,0.9173507725184461
CheXagent,s4,CheXpert,raw,No_Finding,0.8300840108401084
EVA-X,XGB,5pct,raw,Atelectasis,0.7089033698156681
EVA-X,XGB,5pct,raw,Cardiomegaly,0.7705746218107925
EVA-X,XGB,5pct,raw,Consolidation,0.6611576862282159
EVA-X,XGB,5pct,raw,Edema,0.8335790295207066
EVA-X,XGB,5pct,raw,Enlarged_Cardiomediastinum,0.633992673992674
EVA-X,XGB,5pct,raw,Fracture,0.5854889589905362
EVA-X,XGB,5pct,raw,Lung_Lesion,0.6250219760900141
EVA-X,XGB,5pct,raw,Lung_Opacity,0.6527211133045745
EVA-X,XGB,5pct,raw,Pleural_Effusion,0.8764160890145142
EVA-X,XGB,5pct,raw,Pneumonia,0.584462147832229
EVA-X,XGB,5pct,raw,Pneumothorax,0.8411145090044173
EVA-X,XGB,5pct,raw,Pleural_Other,0.5372309387966805
EVA-X,XGB,5pct,raw,Support_Devices,0.7493815862200194
EVA-X,XGB,5pct,raw,No_Finding,0.7670731707317073
BioViL-T,s4,5pct,raw,Atelectasis,0.47485349493904705
BioViL-T,s4,5pct,raw,Cardiomegaly,0.619414770209784
BioViL-T,s4,5pct,raw,Consolidation,0.5356225985436032
BioViL-T,s4,5pct,raw,Edema,0.6170391890412026
BioViL-T,s4,5pct,raw,Enlarged_Cardiomediastinum,0.5922975817661909
BioViL-T,s4,5pct,raw,Fracture,0.45737910643430835
BioViL-T,s4,5pct,raw,Lung_Lesion,0.5509488724049989
BioViL-T,s4,5pct,raw,Lung_Opacity,0.5296935268484986
BioViL-T,s4,5pct,raw,Pleural_Effusion,0.592703188752118
BioViL-T,s4,5pct,raw,Pneumonia,0.5129165527738381
BioViL-T,s4,5pct,raw,Pneumothorax,0.6299403967292092
BioViL-T,s4,5pct,raw,Pleural_Other,0.554079078730914
BioViL-T,s4,5pct,raw,Support_Devices,0.6816532904736136
BioViL-T,s4,5pct,raw,No_Finding,0.6571490514905148
MedSigLIP,s2,1pct,raw,Atelectasis,0.7775957661290323
MedSigLIP,s2,1pct,raw,Cardiomegaly,0.8166064574396026
MedSigLIP,s2,1pct,raw,Consolidation,0.7138998379319313
MedSigLIP,s2,1pct,raw,Edema,0.8617122753118689
MedSigLIP,s2,1pct,raw,Enlarged_Cardiomediastinum,0.5700610500610501
MedSigLIP,s2,1pct,raw,Fracture,0.6762705923589205
MedSigLIP,s2,1pct,raw,Lung_Lesion,0.6286480309423348
MedSigLIP,s2,1pct,raw,Lung_Opacity,0.7121932197606687
MedSigLIP,s2,1pct,raw,Pleural_Effusion,0.9050743657042869
MedSigLIP,s2,1pct,raw,Pneumonia,0.6934542170721457
MedSigLIP,s2,1pct,raw,Pneumothorax,0.8229697587495752
MedSigLIP,s2,1pct,raw,Pleural_Other,0.43882909751037347
MedSigLIP,s2,1pct,raw,Support_Devices,0.812844884608066
MedSigLIP,s2,1pct,raw,No_Finding,0.7844552845528456
CheXagent,LR,1pct,raw,Atelectasis,0.7462287586405529
CheXagent,LR,1pct,raw,Cardiomegaly,0.8206564687288327
CheXagent,LR,1pct,raw,Consolidation,0.692150703295384
CheXagent,LR,1pct,raw,Edema,0.8308660480903832
CheXagent,LR,1pct,raw,Enlarged_Cardiomediastinum,0.6842490842490841
CheXagent,LR,1pct,raw,Fracture,0.7396658488141138
CheXagent,LR,1pct,raw,Lung_Lesion,0.6740506329113924
CheXagent,LR,1pct,raw,Lung_Opacity,0.7203626526285004
CheXagent,LR,1pct,raw,Pleural_Effusion,0.8855183166206789
CheXagent,LR,1pct,raw,Pneumonia,0.7081802169112058
CheXagent,LR,1pct,raw,Pneumothorax,0.8956846755011892
CheXagent,LR,1pct,raw,Pleural_Other,0.6295707987551867
CheXagent,LR,1pct,raw,Support_Devices,0.7938258293087357
CheXagent,LR,1pct,raw,No_Finding,0.7899132791327912
MedSigLIP,i2,CheXpert,raw,Atelectasis,0.7936077908986175
MedSigLIP,i2,CheXpert,raw,Cardiomegaly,0.8256590088055995
MedSigLIP,i2,CheXpert,raw,Consolidation,0.7891314352027853
MedSigLIP,i2,CheXpert,raw,Edema,0.8683274903063563
MedSigLIP,i2,CheXpert,raw,Enlarged_Cardiomediastinum,0.7615140415140416
MedSigLIP,i2,CheXpert,raw,Fracture,0.6817151536394438
MedSigLIP,i2,CheXpert,raw,Lung_Lesion,0.7262218706047819
MedSigLIP,i2,CheXpert,raw,Lung_Opacity,0.7213813945553362
MedSigLIP,i2,CheXpert,raw,Pleural_Effusion,0.9165208515602217
MedSigLIP,i2,CheXpert,raw,Pneumonia,0.733045429754209
MedSigLIP,i2,CheXpert,raw,Pneumothorax,0.9018008834522595
MedSigLIP,i2,CheXpert,raw,Pleural_Other,0.8009595435684647
MedSigLIP,i2,CheXpert,raw,Support_Devices,0.888902983789857
MedSigLIP,i2,CheXpert,raw,No_Finding,0.8195176151761518
MedSigLIP,XGB,1pct,pca95,Atelectasis,0.694097422235023
MedSigLIP,XGB,1pct,pca95,Cardiomegaly,0.7482078347256718
MedSigLIP,XGB,1pct,pca95,Consolidation,0.5633766181796355
MedSigLIP,XGB,1pct,pca95,Edema,0.6270207995242992
MedSigLIP,XGB,1pct,pca95,Enlarged_Cardiomediastinum,0.5420757020757021
MedSigLIP,XGB,1pct,pca95,Fracture,0.5697861899754645
MedSigLIP,XGB,1pct,pca95,Lung_Lesion,0.5337882383966245
MedSigLIP,XGB,1pct,pca95,Lung_Opacity,0.6182106212376008
MedSigLIP,XGB,1pct,pca95,Pleural_Effusion,0.7994621665881508
MedSigLIP,XGB,1pct,pca95,Pneumonia,0.5664145275073094
MedSigLIP,XGB,1pct,pca95,Pneumothorax,0.7527013251783893
MedSigLIP,XGB,1pct,pca95,Pleural_Other,0.5176510632780082
MedSigLIP,XGB,1pct,pca95,Support_Devices,0.7561954640595127
MedSigLIP,XGB,1pct,pca95,No_Finding,0.681
CheXFound,i2,1pct,raw,Atelectasis,0.7207931307603687
CheXFound,i2,1pct,raw,Cardiomegaly,0.7924263377737639
CheXFound,i2,1pct,raw,Consolidation,0.5830248704455872
CheXFound,i2,1pct,raw,Edema,0.7494022769223145
CheXFound,i2,1pct,raw,Enlarged_Cardiomediastinum,0.6286202686202687
CheXFound,i2,1pct,raw,Fracture,0.5843673326323169
CheXFound,i2,1pct,raw,Lung_Lesion,0.6390646976090014
CheXFound,i2,1pct,raw,Lung_Opacity,0.6785357412687969
CheXFound,i2,1pct,raw,Pleural_Effusion,0.8467539313996008
CheXFound,i2,1pct,raw,Pneumonia,0.6442513165777026
CheXFound,i2,1pct,raw,Pneumothorax,0.6239891267414204
CheXFound,i2,1pct,raw,Pleural_Other,0.4925440871369295
CheXFound,i2,1pct,raw,Support_Devices,0.7233764939336552
CheXFound,i2,1pct,raw,No_Finding,0.7528997289972899
CheXFound,XGB,10pct,raw,Atelectasis,0.7206041186635944
CheXFound,XGB,10pct,raw,Cardiomegaly,0.8112229058478212
CheXFound,XGB,10pct,raw,Consolidation,0.7250245102943236
CheXFound,XGB,10pct,raw,Edema,0.8451122976103465
CheXFound,XGB,10pct,raw,Enlarged_Cardiomediastinum,0.6577777777777778
CheXFound,XGB,10pct,raw,Fracture,0.5770533940880944
CheXFound,XGB,10pct,raw,Lung_Lesion,0.6213849331926863
CheXFound,XGB,10pct,raw,Lung_Opacity,0.6610903950671444
CheXFound,XGB,10pct,raw,Pleural_Effusion,0.8669156740022882
CheXFound,XGB,10pct,raw,Pneumonia,0.5968276959666675
CheXFound,XGB,10pct,raw,Pneumothorax,0.783758069996602
CheXFound,XGB,10pct,raw,Pleural_Other,0.7042758039419087
CheXFound,XGB,10pct,raw,Support_Devices,0.7365693212399084
CheXFound,XGB,10pct,raw,No_Finding,0.7629972899728998
MedSigLIP,XGB,CheXpert,pca95,Atelectasis,0.7777757776497696
MedSigLIP,XGB,CheXpert,pca95,Cardiomegaly,0.8145955633325808
MedSigLIP,XGB,CheXpert,pca95,Consolidation,0.7781668300686289
MedSigLIP,XGB,CheXpert,pca95,Edema,0.8423745400939013
MedSigLIP,XGB,CheXpert,pca95,Enlarged_Cardiomediastinum,0.7427594627594628
MedSigLIP,XGB,CheXpert,pca95,Fracture,0.5586867624722514
MedSigLIP,XGB,CheXpert,pca95,Lung_Lesion,0.7337816455696202
MedSigLIP,XGB,CheXpert,pca95,Lung_Opacity,0.7380565913577539
MedSigLIP,XGB,CheXpert,pca95,Pleural_Effusion,0.9019449491890438
MedSigLIP,XGB,CheXpert,pca95,Pneumonia,0.7221104584104503
MedSigLIP,XGB,CheXpert,pca95,Pneumothorax,0.8674821610601426
MedSigLIP,XGB,CheXpert,pca95,Pleural_Other,0.7032546680497926
MedSigLIP,XGB,CheXpert,pca95,Support_Devices,0.8358689053396517
MedSigLIP,XGB,CheXpert,pca95,No_Finding,0.7773170731707317
CheXagent,LR,10pct,l2,Atelectasis,0.7814930155529953
CheXagent,LR,10pct,l2,Cardiomegaly,0.8375338676902235
CheXagent,LR,10pct,l2,Consolidation,0.7561375777826688
CheXagent,LR,10pct,l2,Edema,0.8717218141050258
CheXagent,LR,10pct,l2,Enlarged_Cardiomediastinum,0.6732112332112332
CheXagent,LR,10pct,l2,Fracture,0.812478093235191
CheXagent,LR,10pct,l2,Lung_Lesion,0.7859089310829817
CheXagent,LR,10pct,l2,Lung_Opacity,0.7537422924130537
CheXagent,LR,10pct,l2,Pleural_Effusion,0.9182930659308611
CheXagent,LR,10pct,l2,Pneumonia,0.7640889461119605
CheXagent,LR,10pct,l2,Pneumothorax,0.9365273530411145
CheXagent,LR,10pct,l2,Pleural_Other,0.8078643672199171
CheXagent,LR,10pct,l2,Support_Devices,0.8923371057328996
CheXagent,LR,10pct,l2,No_Finding,0.8118970189701898
Early_Fusion,LR,NegBio,pca95,Atelectasis,0.7952567063421567
Early_Fusion,LR,NegBio,pca95,Cardiomegaly,0.8398916692707707
Early_Fusion,LR,NegBio,pca95,Consolidation,0.8233663599905637
Early_Fusion,LR,NegBio,pca95,Edema,0.8657639167000402
Early_Fusion,LR,NegBio,pca95,Enlarged_Cardiomediastinum,0.7574603174603175
Early_Fusion,LR,NegBio,pca95,Fracture,0.8291903763601877
Early_Fusion,LR,NegBio,pca95,Lung_Lesion,0.8149227630428447
Early_Fusion,LR,NegBio,pca95,Lung_Opacity,0.7558073654390934
Early_Fusion,LR,NegBio,pca95,Pleural_Effusion,0.9205244636167557
Early_Fusion,LR,NegBio,pca95,Pneumonia,0.7893731343283583
Early_Fusion,LR,NegBio,pca95,Pneumothorax,0.9053346924906558
Early_Fusion,LR,NegBio,pca95,Pleural_Other,0.8434815444161239
